Timestamp,SourceIP,DestinationIP,Length,SourcePort,DestinationPort
18:24:20.250361,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.250361,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.250796,115.113.240.229,10.0.2.15,1274,443,58992
18:24:20.250796,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.250889,115.113.240.229,10.0.2.15,1274,443,58992
18:24:20.250908,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.250889,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.250889,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.250889,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.250889,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.250943,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.250966,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.252266,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.252267,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.252267,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.252267,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.252267,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.252331,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.252363,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.265233,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.265679,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.26573,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.265957,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.266316,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.266337,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.266611,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.266611,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.266657,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.266758,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.2668,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.266889,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.266937,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.267124,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.267124,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.267187,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.267869,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.267978,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.267978,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.267978,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.26802,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.268022,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.26802,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.268059,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.268098,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.270655,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.270773,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.270776,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.270829,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.270854,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.274407,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.27456,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.274627,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.280071,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.280072,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.280072,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.280072,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280072,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280145,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280145,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280145,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280162,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280162,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280193,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.280162,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.280269,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.281942,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.282233,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.28351,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.284436,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.284436,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.284436,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.284565,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.284566,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.284566,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.284567,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.284567,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.284614,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.286611,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.287611,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.288077,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.299396,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.299396,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.299396,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.302295,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.302296,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.302296,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.302338,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.302338,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.302338,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.302391,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.302392,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.305299,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.305461,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.305461,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.305579,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.305613,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.312011,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.312098,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.312011,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.312011,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312183,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.312193,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312194,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312194,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312219,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312219,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312298,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.31232,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.312388,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312434,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.31247,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312501,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.312548,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312616,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.312692,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312768,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312793,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.312867,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.312952,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.313055,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.323485,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.323485,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.323648,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.323486,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.323486,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.323486,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324167,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.324303,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.32442,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.32442,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.32442,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.32445,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.32445,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.32445,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324458,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.324477,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324477,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324477,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324493,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324493,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324493,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324519,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.324535,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324535,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.324555,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.324912,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.325054,115.113.240.229,10.0.2.15,1582,443,58992
18:24:20.325136,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.325054,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.325222,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.325229,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.325229,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.32523,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.325251,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.325251,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.325257,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.325251,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.325343,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.335072,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.335334,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.335351,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.33561,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.33567,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.335876,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.335876,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336292,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336292,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336292,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336527,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336527,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336527,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336693,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336708,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.336693,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.336694,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.33689,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.33689,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.337099,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.337099,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.337099,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.33726,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.33726,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.337639,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.338657,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.35879,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.358938,115.113.240.229,10.0.2.15,60,443,58992
18:24:20.364875,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.374431,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.383312,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.383572,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.385881,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.402264,115.113.240.229,10.0.2.15,978,443,58992
18:24:20.409174,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.409342,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.415651,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.415651,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.415794,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.415828,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.415976,115.113.240.229,10.0.2.15,978,443,58992
18:24:20.416068,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.416195,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.416251,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.416395,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.416457,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.416486,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.416488,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.416565,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.417691,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.417842,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.417692,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.417692,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.417903,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.422284,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.422484,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.423148,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.423324,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.424553,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.42461,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.424776,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.424947,115.113.240.229,10.0.2.15,1342,443,58992
18:24:20.425064,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.425103,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.425958,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.426123,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.426144,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.426269,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.426303,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.426386,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.426499,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.426619,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.426619,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.426619,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.426741,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.426907,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.426907,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.427074,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.427074,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.427228,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.427228,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.427416,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.427416,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.428079,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.434655,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.434815,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.434856,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.441943,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.441944,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.442249,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.442401,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.442492,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.442555,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.442555,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.442939,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.443053,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.443186,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.443656,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.443656,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.443656,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.443656,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.443766,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.443828,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.443828,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.443829,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.443906,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.444531,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.444696,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.444869,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.445093,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.445069,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.445446,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.446073,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.446493,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.446517,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.446493,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.446606,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.446668,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.446844,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.447046,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.447118,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.447122,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.447123,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.447155,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.454597,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.455422,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.455453,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.456488,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.456626,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.462635,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.465676,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.46586,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.46586,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.46586,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.465953,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.465967,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.465967,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.465967,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.466296,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.466302,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.466351,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.466296,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.466414,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.466538,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.47055,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.470802,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.470802,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.470802,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.470919,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.470919,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471034,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471034,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471034,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.4711,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.4711,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.4711,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.4711,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471136,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471136,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471136,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471136,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471156,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471156,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471204,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.471205,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.471307,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.481809,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.482212,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.491703,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.492074,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.492714,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.492728,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.496853,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.497981,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.497981,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.497981,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.498105,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.498105,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.498863,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.498877,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.49889,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.499367,115.113.240.229,10.0.2.15,1046,443,58992
18:24:20.499367,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.500627,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.510541,115.113.240.229,10.0.2.15,942,443,58992
18:24:20.510541,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.512195,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.516933,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.517065,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.517204,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.51831,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.52276,115.113.240.229,10.0.2.15,834,443,58992
18:24:20.52276,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.52276,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.523543,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.523596,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.524245,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.525602,115.113.240.229,10.0.2.15,314,443,58992
18:24:20.525812,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.526542,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.535587,115.113.240.229,10.0.2.15,1046,443,58992
18:24:20.53601,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.536087,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.537742,115.113.240.229,10.0.2.15,942,443,58992
18:24:20.538205,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.538239,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.538268,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.538268,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.5384,115.113.240.229,10.0.2.15,1514,443,58992
18:24:20.5384,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.538491,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.538833,115.113.240.229,10.0.2.15,834,443,58992
18:24:20.538943,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.539063,115.113.240.229,10.0.2.15,314,443,58992
18:24:20.539063,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.539078,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.539092,115.113.240.229,10.0.2.15,1046,443,58992
18:24:20.539092,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.539563,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.540397,115.113.240.229,10.0.2.15,942,443,58992
18:24:20.540397,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.540483,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.54063,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.540681,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.541356,115.113.240.229,10.0.2.15,626,443,58992
18:24:20.541356,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.541395,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.541425,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.541444,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.541458,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.541463,115.113.240.229,10.0.2.15,942,443,58992
18:24:20.541976,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.542049,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.54209,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.542105,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.542203,115.113.240.229,10.0.2.15,626,443,58992
18:24:20.542279,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.542289,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.542432,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.544944,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.545002,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.548545,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.554346,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.555541,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.555619,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.559929,115.113.240.229,10.0.2.15,1566,443,58992
18:24:20.560125,115.113.240.229,10.0.2.15,1126,443,58992
18:24:20.560125,115.113.240.229,10.0.2.15,590,443,58992
18:24:20.560261,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560413,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560497,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560596,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560665,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.560683,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560754,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560772,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.560836,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560922,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.560973,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.56105,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.561051,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.561149,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.561403,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.561464,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.561403,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.561634,10.0.2.15,115.113.240.229,54,58992,443
18:24:20.561698,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.561914,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.562224,115.113.240.229,10.0.2.15,1600,443,58992
18:24:20.562224,115.113.240.229,10.0.2.15,1600,443,58992
